quotation_id,customer_key,customer_name,nationality,quote_date,quote_value,shipping_mode,item_count,po_exists,po_value,do_exists,conversion_days,lead_score
571f1547,bb331fb3,8ruhF3E51g,Unknown,,120.0,Air,1.0,1,120.0,1,-1.0,77.65
572a618b,0836ff76,c739838c,Unknown,,1030.0,Air,3.0,1,905.0,1,-1.0,75.77
572a618b_R,fc56a7a3,3a4cf8c7,Unknown,,525.0,Air,38.0,0,,0,-1.0,39.47
573d3efe,xEK6r63Cy3,9tu60R7KWP,Unknown,2022-05-10 16:03:00,836.84,Air,95.0,0,,0,-1.0,4.74
5788644b,WL91eH602H,T7Y79rjV29,Korean,,5885.0,Air,95.0,0,,0,-1.0,4.38
578ce830,2c2fda37,8ruhF3E51g,Unknown,2023-06-02 13:19:00,951.75,Air,2.0,1,951.75,1,60.0,88.58
57ace81b,N6QXxBprMz,8ruhF3E51g,Unknown,2022-09-09 10:38:00,772.14,Air,2.0,1,772.14,1,-1.0,76.67
57df314d,W6xnb5jXIF,IL111A66Sq,Unknown,2022-12-05 10:06:00,969.02,Air,10.0,1,969.02,1,-1.0,69.55
58074893,hL800efJnq,14ancZS05S,Unknown,2022-04-07 17:48:00,4994.0,Sea,1.0,1,4994.0,1,90.0,92.05
58142148,1f6et5pP1O,8ruhF3E51g,Unknown,2022-10-08 11:06:00,29056.76,Sea,19.0,0,,0,-1.0,48.77
587c57bd,X2ywZ9GnQE,8ruhF3E51g,Unknown,,2950.0,Air,1.0,1,2950.0,0,-1.0,76.82
58d7e40a,cb725950,43e301b4,Unknown,,421.86,Air,3.0,1,421.86,1,-1.0,75.96
58dda8ff,Y2MYCQ56NK,95nYR7APw5,Singaporean,2023-10-02 10:30:00,753.69,Air,4.0,1,753.69,1,-1.0,75.02
58f29aeb,d525f3ce,8b2be57f,Unknown,,6559.88,Air,1.0,1,6559.88,1,-1.0,75.73
593f818d,hL800efJnq,14ancZS05S,Unknown,2022-03-10 15:08:00,635.58,Air,77.0,1,635.58,1,121.0,38.65
595b0f96,5q282qed0R,Re612NXtaK,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
595be804,Z3UDr9nQA8,8ruhF3E51g,Unknown,,0.0,Air,38.0,0,,0,-1.0,39.68
5990c55c,fEXeW6R1J3,74q0TneDjU,Unknown,,1931.36,Air,15.0,1,1931.36,1,-1.0,64.22
5991fe78,87360d9a,09A5j1P96d,Unknown,2023-10-02 14:00:00,0.0,Air,19.0,0,,0,-1.0,60.75
59b43f8b,1b394916,32jF5nI0QP,Unknown,,1206.55,Sea,19.0,0,,0,-1.0,60.27
59b89f66,jCh0R09xTJ,T7Y79rjV29,Unknown,,511.3,Air,1.0,1,511.3,1,-1.0,77.54
59c9d342,19ac2e87,nY8F51VM4y,Unknown,,1391.7,Air,3.0,1,1391.7,1,-1.0,75.66
59f130d7,xRW3mYR957,7065cf18,Unknown,2022-03-03 11:28:00,201.0,Air,1.0,1,201.0,1,121.0,95.11
5a2fca7c,66923a95,nY8F51VM4y,Unknown,,1043.9,Air,19.0,0,,0,-1.0,60.34
5a371a5e,WL91eH602H,T7Y79rjV29,Korean,,296.05,Air,57.0,0,,0,-1.0,21.77
5a643590,e99f4d98,09A5j1P96d,Unknown,,930.73,Air,76.0,0,,0,-1.0,10.48
5a7ebe9c,e6666cbb,14ancZS05S,Unknown,,203.0,Air,1.0,1,203.0,1,-1.0,77.63
5a803968,83d70898,6z1536hQ1C,Unknown,,1747.93,Air,2.0,1,1747.93,1,-1.0,76.37
5a8f8093,db09a28c,8ruhF3E51g,Unknown,,214.02,Air,1.0,1,214.02,1,-1.0,77.62
5ae3293c,99a27d7f,14ancZS05S,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
5aedc3eb,hL800efJnq,14ancZS05S,Unknown,2022-06-06 17:52:00,0.0,Air,19.0,0,,0,-1.0,60.75
5afc63fd,jjC9BO9046,0lCPPgO3Uc,Unknown,,21772.61,Air,209.0,0,,0,-1.0,0.02
5b34a221,D5Fk7289x1,nY8F51VM4y,Unknown,2022-08-09 15:06:00,422.2,Air,1.0,1,422.2,1,30.0,84.27
5b4a6ef3,e6666cbb,14ancZS05S,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
5b747560,6ceb001e,8ruhF3E51g,Unknown,2023-05-01 16:20:00,1132.02,Air,80.0,1,1132.02,1,152.0,45.82
5b93a7f9,011a0164,IL111A66Sq,Unknown,2023-06-02 15:48:00,183.7,Air,19.0,0,,0,-1.0,60.68
5b93a7f9_R,011a0164,IL111A66Sq,Unknown,,1115.28,Air,50.0,1,1115.28,1,-1.0,27.33
5bee2bc5,6462402c,14ancZS05S,Unknown,2022-03-06 16:56:00,761.0,Air,1.0,1,761.0,1,121.0,95.06
5bee2bc5_R,6462402c,14ancZS05S,Unknown,2022-01-09 14:11:00,260.24,Air,1.0,1,260.24,1,30.0,84.3
5bee2bc5_R_R,6462402c,14ancZS05S,Unknown,2022-05-10 16:22:00,0.0,Air,19.0,0,,0,-1.0,60.75
5c07dfc8,af0b8607,8ruhF3E51g,Unknown,,2908.0,Air,3.0,1,2908.0,1,-1.0,75.19
5c223525,64c0444d,gj3Nvpx9GU,Unknown,,2180.0,Air,38.0,0,,0,-1.0,38.81
5c236f78,psi8LI6CQr,nY8F51VM4y,Unknown,2022-07-06 19:03:00,861.04,Air,33.0,1,847.0,1,-1.0,44.82
5c8fa69d,06fa670b,8ruhF3E51g,Unknown,2023-08-02 10:37:00,1169.86,Air,2.0,1,1169.86,1,30.0,83.49
5cf0c527,74ffdf05,14ancZS05S,Unknown,,1102.0,Air,4.0,1,1102.0,1,-1.0,74.91
5cfad74a,6eb09cf0,S4NrbiX419,Unknown,2022-09-12 10:21:00,971.0,Air,19.0,0,,0,-1.0,60.36
5cfc37d6,taVC7LD6U1,gj3Nvpx9GU,Unknown,,214.0,Air,38.0,0,,0,-1.0,39.6
5d0743d8,d3cbdb51,IL111A66Sq,Unknown,2022-01-07 13:09:00,1380.0,Air,2.0,1,1380.0,1,211.0,98.48
5d29b3ba,fvIH3Ur1DW,S4NrbiX419,Unknown,,1033.0,Air,5.0,1,874.0,1,-1.0,74.08
5d58efa3,a5580ba7,79BSsv9xYm,Unknown,2022-08-11 17:28:00,0.0,Air,19.0,0,,0,-1.0,60.75
5d6d9b51,06suB5p2mX,T7Y79rjV29,Unknown,,1283.45,Air,57.0,0,,0,-1.0,21.49
5d845ea5,31h6x6N35A,d517YMz607,Chinese nationality,,1300.99,Air,6.0,1,1300.99,1,-1.0,73.12
5db05b1e,a5580ba7,79BSsv9xYm,Unknown,,635.0,Air,15.0,1,635.0,1,-1.0,64.71
5dd7960c,4cabf380,x9Dz6KWcO3,Unknown,,234.63,Air,6.0,1,234.63,1,-1.0,73.47
5de499fd,5d12a4ec,x9Dz6KWcO3,Unknown,,1728.0,Air,38.0,0,,0,-1.0,38.99
5e06cbbf,16730841,8ruhF3E51g,Unknown,,463.32,Air,4.0,1,463.32,0,-1.0,75.11
5e7322fd,8Nzo71FGPE,nY8F51VM4y,Chinese National,2022-12-09 14:02:00,3551.12,Air,3.0,1,3551.12,1,-244.0,8.83
5e819d0b,06suB5p2mX,T7Y79rjV29,Unknown,,1234.99,Air,57.0,0,,0,-1.0,21.5
5e9232ec,f374Qy83SV,8ruhF3E51g,Unknown,2022-07-04 11:14:00,5942.0,Sea,1.0,1,5942.0,1,30.0,83.01
5e9b5962,0fc805bf,78X4qv1453,Unknown,,4941.0,Air,19.0,0,,0,-1.0,58.77
5eae73fd,GMs8OdU4s1,14ancZS05S,Unknown,2022-05-08 13:56:00,197.0,Air,1.0,1,197.0,1,-1.0,77.63
5ec2c533,800718a2,14ancZS05S,Unknown,,918.5,Air,19.0,0,,0,-1.0,60.39
5eee06f2,39N5vR34gp,14ancZS05S,Unknown,,146.98,Air,76.0,0,,0,-1.0,10.6
5f3cab5d,4DS6poaMwG,pVc35E7p1n,Unknown,,550.0,Air,4.0,1,550.0,1,-1.0,75.09
5fb517fd,a5580ba7,79BSsv9xYm,Unknown,,2838.1,Air,78.0,1,2838.1,1,-1.0,9.39
5fb955af,73f39ab2,8ruhF3E51g,Unknown,,964.24,Air,3.0,1,964.24,1,-1.0,75.79
5fc78951,8z4IYYaYdd,8ruhF3E51g,Unknown,,4556.0,Air,1.0,1,4556.0,1,-1.0,76.34
60058fb0,g084484ZO9,IL111A66Sq,Unknown,2022-07-06 12:59:00,4524.99,Air,8.0,1,4524.99,1,-1.0,70.19
6080086b,0x2yR0pvo3,09A5j1P96d,Chinese national (China),,92.83,Air,38.0,0,,0,-1.0,39.65
609b2ff6,g084484ZO9,IL111A66Sq,Unknown,,254.0,Air,38.0,0,,0,-1.0,39.58
60b9901b,taVC7LD6U1,gj3Nvpx9GU,Unknown,,672.0,Air,3.0,1,672.0,1,-1.0,75.88
60f40ada,87360d9a,09A5j1P96d,Unknown,,2185.0,Air,38.0,0,,0,-1.0,38.81
61086c92,3be6d644,HR18hgvW4S,Unknown,,290.0,Air,8.0,1,290.0,1,-1.0,71.66
6138c694,eef08e3a,79BSsv9xYm,Unknown,,1220.22,Air,57.0,0,,0,-1.0,21.51
6138c694_R,eef08e3a,79BSsv9xYm,Unknown,,852.5,Air,1.0,1,852.5,1,-1.0,77.44
618f757c,X2ywZ9GnQE,8ruhF3E51g,Unknown,,2975.59,Air,16.0,1,2975.59,1,-1.0,62.77
61c64486,8Nzo71FGPE,nY8F51VM4y,Chinese National,,4117.58,Sea,1.0,1,4117.58,1,-1.0,76.47
61caf822,e99f4d98,09A5j1P96d,Unknown,,2899.07,Air,19.0,0,,0,-1.0,59.59
61e987ff,bad8d02a,i5bFIJ8Ff6,Unknown,2023-02-03 13:14:00,1826.73,Air,266.0,0,,0,-1.0,0.0
61e987ff_R,bad8d02a,i5bFIJ8Ff6,Unknown,,1826.73,Air,266.0,0,,0,-1.0,0.0
62356467,b0029bc0,x9Dz6KWcO3,Unknown,2022-03-09 17:31:00,627.78,Air,4.0,1,627.78,1,91.0,91.69
624e7d14,xw71fJ415b,sji5vB20uo,Unknown,,5843.84,Air,76.0,0,,0,-1.0,9.73
62a67a03,4ZRd9NGZZQ,9TDOzqY83D,Unknown,2023-02-02 16:58:00,790.49,Air,2.0,1,790.49,0,241.0,99.01
62a67ea5,1b04ee43,347e33f2,Unknown,2022-10-06 13:45:00,214.0,Air,2.0,1,214.0,1,-1.0,76.83
63271faf,lD89r7qsyL,9tu60R7KWP,Unknown,2022-06-12 15:33:00,1845.0,Sea,1.0,1,1845.0,1,-1.0,77.15
633e4d6c,I474CAFv8Z,0lCPPgO3Uc,Unknown,,2244.46,Air,6.0,1,2244.46,1,-1.0,72.81
637c83bb,3PMyW67W67,8ruhF3E51g,Unknown,2022-02-03 13:47:00,278.0,Air,19.0,0,,0,-1.0,60.64
63c6cb4e,4ZRd9NGZZQ,9TDOzqY83D,Unknown,2022-02-08 16:20:00,1119.32,Air,4.0,1,1119.32,1,272.0,99.3
63f0eba9,2e21a003,a0ad1dc7,United States,2022-02-12 15:02:00,0.0,Air,19.0,0,,0,-1.0,60.75
643470fa,b68d834b,14ancZS05S,Unknown,2023-02-03 12:09:00,5939.41,Sea,38.0,0,,0,-1.0,37.33
64627ac3,1w5H2WCoXZ,8ruhF3E51g,Unknown,,479.55,Air,2.0,1,479.55,1,-1.0,76.75
64b0b065,WL91eH602H,T7Y79rjV29,Korean,2022-09-06 15:04:00,1191.0,Air,12.0,1,1191.0,1,-1.0,67.53
64d68dca,8fJgA4J040,,Unknown,2022-02-06 16:57:00,2208.75,Air,95.0,0,,0,-1.0,4.64
64e0beee,a6834fa7,8ruhF3E51g,Unknown,,544.34,Air,25.0,1,240.37,1,-1.0,53.93
64e0beee_R,a6834fa7,8ruhF3E51g,Unknown,,15.37,Air,1.0,1,15.37,1,-1.0,77.68
64f7a682,3PMyW67W67,8ruhF3E51g,Unknown,2022-05-10 09:47:00,953.17,Air,38.0,0,,0,-1.0,39.3
650b2a00,4DS6poaMwG,pVc35E7p1n,Unknown,,569.0,Air,19.0,0,,0,-1.0,60.53
6533fc9e,xEK6r63Cy3,9tu60R7KWP,Unknown,2023-09-03 15:34:00,394.13,Air,57.0,0,,0,-1.0,21.74
65401354,477b73a0,8ruhF3E51g,Unknown,2022-12-09 19:41:00,1127.99,Air,38.0,0,,0,-1.0,39.23
654a0d6d,d7110899,78X4qv1453,Unknown,2023-02-02 13:05:00,3701.01,Air,7.0,1,3701.01,1,27.0,78.77
654e28bf,4a9af5d4,8ruhF3E51g,China,2022-10-04 10:23:00,784.0,Air,1.0,1,784.0,1,-1.0,77.46
659b896e,66t9Z8KvlZ,8ruhF3E51g,Chinese national (China),,320.91,Air,1.0,1,320.91,1,-1.0,77.59
65a134ac,o06kxP3I99,m41y4XpKb1,Unknown,2022-06-09 14:47:00,666.36,Air,4.0,1,666.36,1,29.0,82.13
65dafec8,hnzo75eojx,78X4qv1453,Unknown,,412.0,Air,8.0,1,412.0,1,-1.0,71.61
65f9c530,e78e48e5,b7b97b2b,Unknown,2023-06-01 14:36:00,6605.95,Air,14.0,1,6605.95,1,121.0,90.68
65f9c530_R,e78e48e5,b7b97b2b,Unknown,,8378.9,Air,266.0,0,,0,-1.0,0.0
65f9c530_R_R,e78e48e5,b7b97b2b,Unknown,2023-06-03 10:20:00,9429.0,Air,266.0,0,,0,-1.0,0.0
6618e1f2,2acb6945,44779149,Unknown,,4654.0,Air,4.0,1,4654.0,1,-1.0,73.78
664eb307,14dcb37c,79BSsv9xYm,Unknown,,590.64,Air,2.0,1,590.64,1,-1.0,76.72
66a4142f,fff4fb16,78X4qv1453,Unknown,2023-01-03 14:12:00,251.02,Air,19.0,0,,0,-1.0,60.65
66c58bf5,Pox366MK2r,,Unknown,2023-06-03 11:37:00,2249.27,Air,2.0,1,2249.27,0,-1.0,76.22
66cd2f62,06suB5p2mX,T7Y79rjV29,Unknown,,1776.28,Air,38.0,0,,0,-1.0,38.97
66ee667b,VLSxI59801,pVc35E7p1n,Unknown,2023-10-01 15:08:00,226.02,Air,57.0,0,,0,-1.0,21.79
67141006,488t9A161y,8ruhF3E51g,Singaporean,2022-08-12 14:36:00,0.0,Air,19.0,0,,0,-1.0,60.75
671b5381,69176694,14ancZS05S,Unknown,,2644.53,Air,19.0,0,,0,-1.0,59.69
6737a145,39N5vR34gp,14ancZS05S,Unknown,,0.0,Air,589.0,0,,0,-1.0,0.0
678a1dfa,4Yk09HecPy,8ruhF3E51g,Unknown,,45.0,Air,57.0,0,,0,-1.0,21.84
67c94a4b,iB1CZOmgBh,Cdq9LonMZb,janice teo <janiceteo@polarisscience.com.sg>,2022-08-03 11:03:00,5233.0,Sea,57.0,0,,0,-1.0,20.39
67f30b6f,j6v26jLuwm,8ruhF3E51g,Chinese national (China),,2900.0,Air,15.0,1,2900.0,1,-1.0,63.84
680ba42f,06suB5p2mX,T7Y79rjV29,Unknown,,4220.08,Air,42.0,1,4220.99,1,-1.0,33.86
68530412,fEXeW6R1J3,74q0TneDjU,Unknown,2023-10-03 12:24:00,985.58,Air,3.0,1,985.58,0,-1.0,75.79
686962d2,OCyg84BDvJ,T7Y79rjV29,Chinese national (China),,303.16,Air,4.0,1,303.16,1,-1.0,75.16
686d20b5,PCxZ1ce9Pm,74q0TneDjU,caucasian,2022-08-11 00:46:00,23499.88,Air,38.0,0,,0,-1.0,30.75
688f4e1e,0a0f9e01,78X4qv1453,Unknown,2022-09-02 15:13:00,540.9,Air,3.0,1,540.9,1,-1.0,75.92
68a6f2fb,xw71fJ415b,sji5vB20uo,Unknown,,51213.41,Air,19.0,0,,0,-1.0,39.66
691053cf,5c4e27bc,f334e853,Unknown,2022-09-11 12:07:00,18765.84,Sea,76.0,0,,0,-1.0,7.99
691a02ca,a931a01c,HR18hgvW4S,Unknown,2022-06-12 17:07:00,4899.0,Sea,19.0,0,,0,-1.0,58.78
692bc934,3593fd28,e464ad62,Unknown,,19163.28,Air,57.0,0,,0,-1.0,16.87
6956a258,VCrR9IvzfA,8ruhF3E51g,Unknown,,2163.0,Air,54.0,1,2163.0,1,-1.0,23.59
696bce73,xsumAjY50P,8ruhF3E51g,Unknown,,56.0,Air,38.0,0,,0,-1.0,39.66
69f5b3e4,X2ywZ9GnQE,8ruhF3E51g,Unknown,2023-01-01 12:25:00,5869.5,Sea,1.0,1,5869.5,1,181.0,97.63
69fbc187,XpP0Bn0s55,71DRuiDc1j,Unknown,,223.75,Air,1.0,1,223.75,1,-1.0,77.62
6a1c8bd3,L9sXyUZtXD,513pOlC83o,Unknown,,904.76,Air,76.0,0,,0,-1.0,10.48
6a3c29ec,a5580ba7,79BSsv9xYm,Unknown,2022-12-05 09:27:00,347.0,Air,19.0,0,,0,-1.0,60.61
6a70c942,eb3f99cb,9tu60R7KWP,Unknown,2023-06-03 09:59:00,717.0,Air,1.0,1,717.0,1,30.0,84.2
6a7a1d4e,b99e96ff,9tu60R7KWP,Unknown,,3551.18,Air,14.0,1,3551.18,1,-1.0,64.63
6a82668c,85b59abf,8ruhF3E51g,Unknown,2022-06-04 11:30:00,795.0,Air,1.0,1,795.0,1,60.0,89.05
6aebf076,a26605cb,6098ae95,Unknown,2022-12-05 14:37:00,10620.35,Air,28.0,1,10620.35,1,-153.0,9.17
6af03758,4DS6poaMwG,pVc35E7p1n,Unknown,2022-12-12 15:04:00,222.66,Air,1.0,1,222.66,1,-1.0,77.62
6b4fbd66,1f6et5pP1O,8ruhF3E51g,Unknown,,3241.0,Sea,1.0,1,3241.0,1,-1.0,76.73
6b511d9e,a293033e,A1TLbvttO9,Unknown,2022-08-09 11:32:00,1506.24,Air,14.0,1,1506.24,1,30.0,74.55
6b6bed76,D5Fk7289x1,nY8F51VM4y,Unknown,,279.65,Air,1.0,1,279.65,1,-1.0,77.61
6bad7c5b,87360d9a,09A5j1P96d,Unknown,2023-08-03 16:41:00,37782.48,Air,76.0,0,,0,-1.0,5.94
6bbbc77e,cc6c5bdc,8ruhF3E51g,Unknown,2022-01-07 10:44:00,1198.0,Air,76.0,0,,0,-1.0,10.43
6bc8a76c,48027e8f,8ruhF3E51g,Unknown,,3667.0,Air,4.0,1,3667.0,1,-1.0,74.1
6bcd01be,660014bd,8ruhF3E51g,China,,2029.8,Air,1.0,1,2029.8,1,-1.0,77.09
6bcdc43c,ItssapCSik,0lCPPgO3Uc,Unknown,,716.0,Air,1.0,1,716.0,1,-1.0,77.48
6bdb13f3,yj1ftFtzU2,8ruhF3E51g,Unknown,,1232.76,Sea,133.0,0,,0,-1.0,0.89
6bdb5229,79hR9tOBwB,74q0TneDjU,Unknown,2023-01-01 15:24:00,5799.4,Sea,57.0,0,,0,-1.0,20.24
6beb24ea,1b04ee43,347e33f2,Unknown,,1799.0,Air,1.0,1,1799.0,1,-1.0,77.16
6beb5928,6B4UJCNbVd,8ruhF3E51g,Indian,2023-03-01 11:06:00,311.74,Air,1.0,1,311.74,1,245.0,99.11
6c0abc88,07UkT3V9b1,x9Dz6KWcO3,Unknown,2022-04-02 10:01:00,872.0,Air,4.0,1,872.0,1,-1.0,74.99
6c167ef9,3593fd28,e464ad62,Unknown,2023-03-01 15:52:00,133921.92,Air,38.0,0,,0,-1.0,6.54
6c167ef9_R,3593fd28,e464ad62,Unknown,2023-03-01 15:52:00,31105.92,Air,38.0,0,,0,-1.0,28.11
6c1c6fe4,06suB5p2mX,T7Y79rjV29,Unknown,2022-08-09 15:58:00,4.27,Air,19.0,0,,0,-1.0,60.75
6c375225,ab389a4d,0lCPPgO3Uc,Unknown,2022-02-12 15:49:00,1166.88,Air,8.0,1,1166.88,1,119.0,93.14
6c7a35b1,6n9h7u47e8,882e8ddc,Unknown,2022-01-03 15:19:00,0.0,Air,19.0,0,,0,-1.0,60.75
6c9c1eb2,48027e8f,8ruhF3E51g,Unknown,2023-10-01 15:35:00,5554.34,Air,3.0,1,5554.34,1,30.0,81.79
6c9e6c6a,Sjd5ocDqmp,Ye5M2hp4z2,Unknown,,505.28,Air,1.0,1,505.28,1,-1.0,77.54
6ce179e9,d9ad3ed8,07g20ER8Ql,Unknown,,606.45,Air,19.0,0,,0,-1.0,60.51
6cf4e8db,1b04ee43,347e33f2,Unknown,,230.0,Air,1.0,1,230.0,1,-1.0,77.62
6d05e36c,afc2f892,79BSsv9xYm,Unknown,,443.97,Sea,38.0,0,,0,-1.0,39.51
6d1f59af,KDPNJN51Yk,8ruhF3E51g,Chinese national (China),,608.36,Air,18.0,1,608.36,1,-1.0,61.58
6d241899,e3599062,8ruhF3E51g,Unknown,,2542.11,Air,1.0,1,2542.11,1,-1.0,76.94
6d271036,7U11hqF1B5,d517YMz607,Unknown,2022-03-06 11:05:00,4742.0,Air,6.0,1,4742.0,1,152.0,95.71
6d2c7232,jpZSXU2A8V,14ancZS05S,Unknown,,2254.5,Air,1.0,1,2254.5,1,-1.0,77.03
6d5f9931,4O5G9tNusl,8ruhF3E51g,Malaysian,2022-08-04 16:48:00,2668.0,Air,38.0,0,,0,-1.0,38.62
6d6bd9d6,d9af810e,IL111A66Sq,Unknown,,0.0,Air,19.0,0,,0,-1.0,60.75
6d783fdd,6AyX6y7B9p,8ruhF3E51g,Unknown,,0.0,Air,0.0,0,,0,-1.0,78.46
6da4c782,2b3f68c0,4a0d0662,Unknown,2022-05-07 08:36:00,776.0,Air,76.0,0,,0,-1.0,10.5
6dabff8e,8rX3c9V1OO,IL111A66Sq,Unknown,2022-09-09 15:53:00,2470.55,Air,2.0,1,2470.55,1,-1.0,76.15
6dabff8e_R,Pox366MK2r,,Unknown,2022-12-09 14:59:00,3449.45,Air,2.0,1,3449.45,1,-1.0,75.86
6dadaa7c,ItssapCSik,0lCPPgO3Uc,Unknown,2023-08-03 15:19:00,3238.37,Air,6.0,1,3238.37,1,-1.0,72.48
6db6ff78,4Yk09HecPy,8ruhF3E51g,Unknown,,3718.71,Air,77.0,1,3718.71,1,-1.0,9.65
6dd5f6b8,3MgTz1s36U,8ruhF3E51g,Unknown,,5883.0,Air,2.0,1,5883.0,1,-1.0,75.1
6ddd14ad,j6v26jLuwm,8ruhF3E51g,Chinese national (China),,5967.0,Air,1.0,1,5967.0,1,-1.0,75.91
6dfeac7f,lD89r7qsyL,9tu60R7KWP,Unknown,,88953.0,Sea,1.0,1,88953.0,1,-1.0,44.01
6e21eeec,53281641,9tu60R7KWP,Unknown,2022-12-01 12:36:00,1192.0,Air,38.0,0,,0,-1.0,39.21
6e705fc1,4O5G9tNusl,8ruhF3E51g,Malaysian,2022-06-06 17:50:00,7387.06,Air,323.0,0,,0,-1.0,0.0
6ebc969f,4ZRd9NGZZQ,9TDOzqY83D,Unknown,2023-01-03 15:35:00,840.16,Air,1.0,1,840.16,1,181.0,97.82
6ebc969f_R,4ZRd9NGZZQ,9TDOzqY83D,Unknown,2023-01-03 16:05:00,208.0,Air,4.0,1,208.0,1,150.0,96.24
6ecb6f37,5b4e72bc,ce40131b,United Kingdom,,167.31,Air,2.0,1,167.31,1,-1.0,76.85
6eccc728,Ss1dWMP4hX,tbD4Rv00SG,Unknown,,788.72,Air,1.0,1,788.72,1,-1.0,77.46
6eeb41bd,e6666cbb,14ancZS05S,Unknown,2023-04-01 11:41:00,927.43,Sea,95.0,0,,0,-1.0,4.74
6effb3b0,3d2c0780,14ancZS05S,Unknown,,1986.07,Air,34.0,1,1986.07,1,-1.0,43.25
6f0472eb,ryl1bKOpPO,74q0TneDjU,Caucasian,,16406.67,Sea,57.0,0,,0,-1.0,17.53
6f3f74cd,6be46e90,2582265e,South Korea,2022-07-06 10:32:00,374.67,Air,2.0,1,374.67,1,-1.0,76.79
6f5b9182,d96409f0,8ruhF3E51g,Unknown,,429.15,Air,1.0,1,429.15,1,-1.0,77.56
6f62aa6d,a6f7d643,28d4b677,Unknown,2022-09-02 16:22:00,149.0,Air,19.0,0,,0,-1.0,60.69
6f709d93,bcd08322,8ruhF3E51g,Unknown,,2548.01,Air,90.0,1,2548.01,1,-1.0,5.72
6f9e6d63,55kcyJWnQ9,79BSsv9xYm,Chinese national (China),2022-02-06 12:01:00,6660.0,Air,19.0,0,,0,-1.0,58.07
6f9f80c4,jCh0R09xTJ,T7Y79rjV29,Unknown,,407.5,Air,4.0,1,407.5,1,-1.0,75.13
6faa2d2f,e6666cbb,14ancZS05S,Unknown,,142.0,Air,57.0,0,,0,-1.0,21.81
6fc7742f,83a8c567,c241c7ea,Unknown,,261.25,Air,38.0,0,,0,-1.0,39.58
703e7df2,06suB5p2mX,T7Y79rjV29,Unknown,,4062.08,Air,10.0,1,4062.08,1,-1.0,68.44
703e7df2_R,06suB5p2mX,T7Y79rjV29,Unknown,,3721.72,Air,19.0,0,,0,-1.0,59.26
7048508e,xEK6r63Cy3,9tu60R7KWP,Unknown,,857.28,Air,19.0,0,,0,-1.0,60.41
705cef57,3PMyW67W67,8ruhF3E51g,Unknown,,5220792.41,Air,76.0,0,,0,-1.0,0.0
70837db8,9fa1d317,a2370c61,Unknown,,174.0,Air,38.0,0,,0,-1.0,39.61
709c4a9e,90b44782,6z1536hQ1C,Unknown,,5600.0,Air,19.0,0,,0,-1.0,58.5
709ce933,xEK6r63Cy3,9tu60R7KWP,Unknown,,457.0,Air,247.0,0,,0,-1.0,0.01
70a19783,9Db6HRRP8a,G4lLPbWTIV,Singaporean,2022-10-08 16:31:00,45836.79,Air,19.0,0,,0,-1.0,41.83
70a9da9a,218ba7d6,9tu60R7KWP,Unknown,2022-09-06 11:07:00,833.88,Air,2.0,1,834.0,1,-92.0,47.58
70a9da9a_R,D6O4LUfz2f,9tu60R7KWP,Singaporean,,833.91,Air,2.0,1,833.91,1,-1.0,76.65
70bbcbe3,655074b6,9tu60R7KWP,Unknown,2022-01-09 11:11:00,2747.21,Air,2.0,1,2747.21,1,333.0,99.72
70c5557f,bad8d02a,i5bFIJ8Ff6,Unknown,2022-09-11 16:10:00,713.14,Air,3.0,1,713.14,1,-1.0,75.87
70efdaac,81bea910,76df20f9,Unknown,,20.0,Air,1.0,1,20.0,1,-1.0,77.68
7129f6ed,VLSxI59801,pVc35E7p1n,Unknown,,19483.0,Air,4294.0,0,,0,-1.0,0.0
7185dba3,a5580ba7,79BSsv9xYm,Unknown,,759.47,Air,10.0,1,759.47,1,-1.0,69.63
71943206,f47da2fc,0lCPPgO3Uc,Unknown,,1440.4399999999998,Air,9.0,1,1440.44,1,-1.0,70.33
71943206_R,f47da2fc,0lCPPgO3Uc,Unknown,,871.41,Air,10.0,1,871.41,1,-1.0,69.59
71a693de,64c0444d,gj3Nvpx9GU,Unknown,2022-09-03 17:05:00,1251.0,Air,19.0,0,,0,-1.0,60.25
71aa7662,hnzo75eojx,78X4qv1453,Unknown,,1790.62,Sea,3.0,1,1790.62,1,-1.0,75.54
71f105f4,taVC7LD6U1,gj3Nvpx9GU,Unknown,,5626.0,Air,19.0,0,,0,-1.0,58.49
71f43b83,73c8aea7,x9Dz6KWcO3,Unknown,,369.62,Air,2.0,1,369.62,1,-1.0,76.79
71f975e7,ec3a2d0c,8ruhF3E51g,Unknown,2022-10-06 14:49:00,1710.0,Air,28.0,1,1710.0,1,-1.0,50.08
71fe8f93,4O5G9tNusl,8ruhF3E51g,Malaysian,,1873.0,Air,19.0,0,,0,-1.0,60.0
722c87eb,fEXeW6R1J3,74q0TneDjU,Unknown,2023-01-02 20:05:00,2515.52,Air,6.0,1,2515.52,1,30.0,80.51
7241d3cc,ggx24SP0Ql,G4lLPbWTIV,Unknown,,1435.01,Sea,19.0,0,,0,-1.0,60.18
7256f639,8Nzo71FGPE,nY8F51VM4y,Chinese National,,5927.62,Air,57.0,0,,0,-1.0,20.21
